t_client_start,t_publish,t_vla_in,t_vla_out,success,error,x,y,z,qx,qy,qz,gw,prompt
527692734936387,527692885553364,527692750384852,527692884057727,True,,0.4830141773513855,0.10874277618804962,0.14170452253236226,0.9878241310035374,0.1486768456990817,-0.01910437200753033,0.08,pick up the red cube
527693234933106,527693376895207,527693241439095,527693375562460,True,,0.47685213018596484,0.1340197530230667,0.14147225426605017,0.9922615709763329,0.11207077678000045,-0.027384107268616648,0.08,pick up the red cube
527693734936485,527693876555297,527693741529654,527693875251689,True,,0.48373472336850415,0.10817929020031276,0.14470167535996328,0.9875155744478205,0.13222657263426624,-0.047554632729812585,0.08,pick up the red cube
527694234945124,527694377801734,527694241720852,527694376439396,True,,0.48394327854380004,0.1575130650756209,0.14310983011335643,0.9860087687526461,0.1497867967450732,-0.0309924626000578,0.08,pick up the red cube
527694734931483,527694877308933,527694741323972,527694875881036,True,,0.4702124593235787,0.14030878550376175,0.1450723145501595,0.9861942257903208,0.15854641190326585,-0.017706772719053826,0.08,pick up the red cube
527695234935112,527695376376704,527695241608401,527695374946057,True,,0.46865878814373946,0.11782072735022162,0.1379562494916716,0.9882440994289905,0.13870195968661023,-0.02814256552182112,0.08,pick up the red cube
527695734987861,527695876272554,527695741671000,527695875053356,True,,0.4764729883137873,0.16699858922549676,0.1428677934440112,0.9822890522963014,0.16659149532938497,-0.05163777443621996,0.08,pick up the red cube
527696234938931,527696377901841,527696241744559,527696376622393,True,,0.46908664995291005,0.17546435345200484,0.14095125880537204,0.9803354138668934,0.18926576254612396,-0.022570707866553866,0.08,pick up the red cube
527696734977581,527696878363090,527696741639099,527696876993772,True,,0.4562011222693702,0.13313832226464803,0.13231836685773907,0.9831886491879922,0.1718249602684455,-0.03198939988072251,0.08,pick up the red cube
527697234991270,527697378147640,527697241813749,527697376680692,True,,0.45221992154955154,0.1688300916959902,0.12814040084105038,0.9831329257318852,0.15569620194171357,-0.06422727310254046,0.08,pick up the red cube
527697734933211,527697876621433,527697741243910,527697875078155,True,,0.46862764570392873,0.1657499161447294,0.1380224043497949,0.973212665435177,0.21002537092918477,-0.07599720703921213,0.08,pick up the red cube
527698234933491,527698377914020,527698241525580,527698376600663,True,,0.465153246142447,0.16015550712993393,0.14113752318918088,0.9773644579348512,0.1966628046292358,-0.05100744612027731,0.08,pick up the red cube
527698734987861,527698877452692,527698741721020,527698876108874,True,,0.46757597947690754,0.14117328856850106,0.1355860749565418,0.9728789406675833,0.2067879958881213,-0.051194701795409595,0.08,pick up the red cube
527699234929531,527699378053261,527699241500001,527699376718164,True,,0.46548393980589714,0.10663904436690919,0.15103142121042024,0.9836020369447208,0.16480954819433738,-0.037958567232917885,0.08,pick up the red cube
527699734933282,527699876042975,527699741486731,527699874785277,True,,0.4620945559470588,0.11943826878215405,0.13848041703297917,0.9875627124664901,0.12308752308405918,-0.043337624049611716,0.08,pick up the red cube
527700234933883,527700376631555,527700241602822,527700375100418,True,,0.48570277508934234,0.11977738837039634,0.1452251073081141,0.9836869926850018,0.15483649282089665,-0.036901151360540396,0.08,pick up the red cube
527700734984864,527700877152725,527700742058232,527700875890918,True,,0.4672928160384266,0.10113506077869489,0.14154656228547552,0.983812913343015,0.15333547269660056,-0.03909486986671515,0.08,pick up the red cube
527701234934825,527701376362968,527701241475464,527701375146610,True,,0.4901980423031893,0.11102916325768014,0.14692909298584536,0.9869358891168414,0.13147220378864785,-0.021834560446462422,0.08,pick up the red cube
527701734996167,527701878170496,527701741912565,527701876879559,True,,0.48748998035801044,0.10503516824747985,0.13021599485115512,0.9837502245805966,0.1602673272209483,-0.019390679701781422,0.08,pick up the red cube
527702234934538,527702379238296,527702241635837,527702377926658,True,,0.4843566500194242,0.0711159308070348,0.1346553244402657,0.9846003253093278,0.1504606723254117,-0.0315574453180841,0.08,pick up the red cube
527702734931950,527702877200831,527702741714418,527702875966823,True,,0.49031763758719044,0.06567532742348557,0.11794602858742484,0.9880087687194358,0.12593097870421913,-0.04113659832679068,0.08,pick up the red cube
527703234931001,527703378279471,527703241493361,527703376859994,True,,0.49957111659082437,0.06401618272334786,0.11614681998567296,0.9889050841997665,0.11972698500143575,-0.02922168296131185,0.08,pick up the red cube
527703734930244,527703876874766,527703742041132,527703875511508,True,,0.5009981690254559,0.05053880918958606,0.11598192127708835,0.9924187904010933,0.11058168062054916,-0.023770428024126027,0.08,pick up the red cube
527704234984376,527704377390637,527704242055114,527704376081139,True,,0.5050574240390511,0.03730106591419198,0.11438624440360352,0.9885360524535496,0.12903040039013805,-0.023200047608651027,0.08,pick up the red cube
527704734932118,527704876645240,527704741529127,527704875338543,True,,0.5060422191049903,0.028042650831914626,0.11351829225107295,0.9930076701552867,0.10439646535355368,-0.017380460134918754,0.08,pick up the red cube
527705234981030,527705377905221,527705242566928,527705376574053,True,,0.5041685530140677,0.023548285483828767,0.10681110430960192,0.9856074401632977,0.1524182801219656,-0.01649451132906375,0.08,pick up the red cube
527705734929183,527705878580822,527705741665252,527705877313335,True,,0.513706901636949,0.02893878185583866,0.11017973890583105,0.9816736791100548,0.17022834693457178,-0.03779923601331983,0.08,pick up the red cube
527706234934996,527706376045140,527706241935874,527706374764042,True,,0.4979543125812052,0.025105455132437834,0.10801034141696121,0.9859034015208383,0.1469092253331851,-0.016154092783512274,0.08,pick up the red cube
527706734932589,527706876323062,527706741464178,527706875108874,True,,0.5134220401458387,0.02950020976959258,0.1096486867930479,0.9813981019250916,0.17993430889703838,-0.018198756608698956,0.08,pick up the red cube
527707234934182,527707377512103,527707241738810,527707376220656,True,,0.5006221773731658,0.02337684058583353,0.11033678815007099,0.9853337396324641,0.14530847433767502,-0.00998589823707522,0.08,pick up the red cube
527707734980315,527707878229015,527707741998183,527707876848098,True,,0.5161938690325559,0.020457010453215022,0.1215022924545249,0.9872192339748477,0.1417406359705569,-0.008340559429553918,0.08,pick up the red cube
527708234934329,527708376223432,527708241615867,527708374924674,True,,0.5075578730741289,0.006612324706838878,0.11281184959186742,0.9829030322714418,0.1745510972977587,0.00036316389150313055,0.08,pick up the red cube
527708734914742,527708876575405,527708742363490,527708875334967,True,,0.5109075025761447,0.007919800676986898,0.11816380148931496,0.9854004048456719,0.16218896929772922,-0.0008447259615656259,0.08,pick up the red cube
527709234933416,527709377176388,527709241940114,527709375922460,True,,0.5075944917683284,0.005392908934260487,0.10608664282155245,0.9855880100749289,0.16034562225094146,-0.0035660025433637316,0.08,pick up the red cube
527709734983860,527709877664051,527709742139128,527709876438633,True,,0.5153403079009929,0.0015791684961709053,0.11616881563651232,0.9771333269771132,0.20600111616623967,-0.0006463924425836024,0.08,pick up the red cube
527710234933774,527710377727565,527710241409293,527710376334648,True,,0.5186674103589004,-0.0005792251703503684,0.11547308135868437,0.976496642741917,0.20407970385688812,0.00543386553428792,0.08,pick up the red cube
527710734991518,527710878200369,527710742036286,527710876702871,True,,0.5136192034605451,-0.0018538643812519053,0.11657973652516021,0.980151757297434,0.1930363631478934,0.0041200052800949415,0.08,pick up the red cube
527711234934483,527711377270265,527711241183832,527711375934387,True,,0.5159502886980056,-0.004336118348964149,0.1166468795173291,0.9805649446739445,0.19072033740755773,0.004523661504505362,0.08,pick up the red cube
527711734934577,527711878624457,527711742179375,527711877296149,True,,0.5159536997755738,-0.006642447662911288,0.11666947867563104,0.9758871920981051,0.21379985494636228,0.0028209296807299444,0.08,pick up the red cube
527712234990912,527712376583335,527712241552411,527712375146588,True,,0.5174662961256282,-0.013760675460312979,0.11536041903919962,0.9783120433264489,0.2014614001332846,-0.002914982676307847,0.08,pick up the red cube
527712734991987,527712877824498,527712741647605,527712876375750,True,,0.5173897668962297,-0.017850510404534274,0.11385657584463443,0.9867325049546557,0.14922561436132079,-0.006915333647321348,0.08,pick up the red cube
527713234936142,527713376606565,527713241264451,527713375371827,True,,0.5173483872415333,-0.02231585264615751,0.11383634462650505,0.9768240417535685,0.20551604380467367,0.0057111318038917626,0.08,pick up the red cube
527713734942387,527713875749792,527713741512606,527713874443764,True,,0.5170418783803032,-0.030428450709519356,0.11378250718985769,0.9730413424908003,0.22372989754378397,0.008760709093661929,0.08,pick up the red cube
527714234934292,527714378515803,527714241976560,527714377193365,True,,0.515196380646034,-0.030845949050441857,0.11664842473267154,0.9674859549344433,0.2486183811898752,0.009934782776309112,0.08,pick up the red cube
527714734938178,527714875890982,527714741381187,527714874491775,True,,0.5201006325231301,-0.033535224487807026,0.12315113542322291,0.957323389202638,0.2844101851199591,0.015884943398185993,0.08,pick up the red cube
527715234930903,527715377945755,527715241461322,527715376614567,True,,0.5236954780270053,-0.03929273659181448,0.12095530576088803,0.9458094306967206,0.32126904662064076,0.005452731839533926,0.08,pick up the red cube
527715734993249,527715878150590,527715741764988,527715876920022,True,,0.5222123116384542,-0.04416243222663773,0.11982220451104864,0.9496683863661104,0.31002757895853356,0.01684835897538555,0.08,pick up the red cube
527716235040465,527716376724679,527716241780184,527716375428331,True,,0.5234788306548676,-0.04922805616993487,0.12132283570147184,0.9398122514606819,0.33996652181913334,0.021675829166091103,0.08,pick up the red cube
527716734935451,527716878217522,527716741775190,527716876826145,True,,0.5256767862193359,-0.05493702021635661,0.10843225569397222,0.9437163081963842,0.3271394476350936,0.020977704710980566,0.08,pick up the red cube
527717234931108,527717378318049,527717241576826,527717377019931,True,,0.523436085598603,-0.05901822145979977,0.11714620866792397,0.9377464789955569,0.3444320200000189,0.01946116442154589,0.08,pick up the red cube
527717734930274,527717876603188,527717741871513,527717875394210,True,,0.5230705961733136,-0.06273900761832982,0.11039785707034705,0.926936544402306,0.3733183803197772,0.014041906282691509,0.08,pick up the red cube
527718234936811,527718378643851,527718241496950,527718377193214,True,,0.5177816721325543,-0.06928779623757944,0.1170447793968957,0.942253376888933,0.3330900800919565,0.027991634664288757,0.08,pick up the red cube
527718734977907,527718879818306,527718741945416,527718878429598,True,,0.5225533560199416,-0.07403492418570724,0.1178098033000502,0.9268027108077678,0.3733834573986378,0.03128251308657702,0.08,pick up the red cube
527719234915434,527719377687897,527719241351604,527719376378989,True,,0.5295781791741924,-0.07546881656412747,0.11822227670264743,0.9293494422707216,0.3664130046080467,0.029876501816815455,0.08,pick up the red cube
527719738652335,527719882082417,527719745358524,527719880843529,True,,0.526440905127075,-0.08101363528172326,0.1095476313836728,0.9316863253101885,0.36152362518773307,0.02919313980549047,0.08,pick up the red cube
527720234916388,527720382600550,527720241644117,527720381275353,True,,0.5248428536509416,-0.08491783745418092,0.12445201663101396,0.9253014595163377,0.3772446241562896,0.03159119077762616,0.08,pick up the red cube
