t_client_start,t_publish,t_vla_in,t_vla_out,success,error,x,y,z,qx,qy,qz,gw,prompt
519965329156100,519965336780146,519965335538578,519965335538578,True,hardcoded,0.5167052583656181,-0.012186743792945653,0.20827862956511906,0.995189419615122,-0.036939148781922115,-0.029462794252005566,0.07965432107448578,HARD: rol right
519966329410086,519966336144473,519966334936945,519966334936945,True,hardcoded,0.5168743916284392,-0.00206429854449865,0.20768184775118761,0.9957898347384329,-0.03195575034200294,-0.030284335826562772,0.07965432107448578,HARD: rol right
519967330205070,519967336832078,519967335609080,519967335609080,True,hardcoded,0.5168058590384307,0.00765996955555252,0.20745126433225355,0.9960833768843949,-0.023805300983360953,-0.03073562406439992,0.07965432107448578,HARD: rol right
519968330969675,519968337643143,519968336537975,519968336537975,True,hardcoded,0.5165794087540122,0.016973101764176952,0.2074069013201359,0.9962571446292923,-0.015080764374850158,-0.03104157127829653,0.07965432107448578,HARD: rol right
519969332304818,519969339411665,519969338232427,519969338232427,True,hardcoded,0.5162190245673874,0.025615175765732526,0.20737116000054379,0.9963596197124421,-0.006871095035835336,-0.03131517896985623,0.07965432107448578,HARD: rol right
519970333562422,519970341084428,519970339558461,519970339558461,True,hardcoded,0.5158268333459303,0.032604769696760474,0.20736906431665886,0.9963877272671993,-0.0001778098993014093,-0.03151360380040151,0.07965432107448578,HARD: rol right
519971333598967,519971340381854,519971339184967,519971339184967,True,hardcoded,0.5153667510184208,0.03920170199874225,0.2073645623169782,0.9963755771990301,0.006179175869825615,-0.03170352225276242,0.07965432107448578,HARD: rol right
519972333503112,519972340238030,519972339095702,519972339095702,True,hardcoded,0.5149289437288919,0.044589051993844754,0.20736137383588177,0.9963319982236645,0.011331887807006866,-0.03186034902566955,0.07965432107448578,HARD: rol right
519973334877355,519973341532752,519973340346965,519973340346965,True,hardcoded,0.5143719433084957,0.05061394468559535,0.20735943839818827,0.9962583116542497,0.017169002603830325,-0.03202917152960833,0.07965432107448578,HARD: rol right
519974327899042,519974336148217,519974334469740,519974334469740,True,hardcoded,0.5139235404735305,0.054992750775131924,0.2073612916512327,0.9961811059659217,0.02141161557950469,-0.03214985123356801,0.07965432107448578,HARD: rol right
519975327890477,519975336164652,519975334351605,519975334351605,True,hardcoded,0.5135305441112568,0.058563850472192244,0.20736605412250553,0.9961012300457083,0.024867670626160278,-0.03224802391844299,0.07965432107448578,HARD: rol right
519976327894991,519976335612487,519976334304870,519976334304870,True,hardcoded,0.5130760246281416,0.062434790684234444,0.2073688035473161,0.9960055411631874,0.02863564785332271,-0.032351388182927085,0.07965432107448578,HARD: rol right
519977327827346,519977335320152,519977333831605,519977333831605,True,hardcoded,0.512584709302148,0.06633364100509911,0.20736372339769574,0.9958954501019939,0.03242808457052568,-0.03246380716893154,0.07965432107448578,HARD: rol right
519978327846080,519978334935127,519978333457129,519978333457129,True,hardcoded,0.5122151990001201,0.06914054455643014,0.2073683671117209,0.9958052047604309,0.03515483490101383,-0.03253805714542954,0.07965432107448578,HARD: rol right
519979327884853,519979335499629,519979333881292,519979333881292,True,hardcoded,0.5118467620446592,0.07182144771670626,0.20736898863488254,0.9957104692832357,0.03775447579777815,-0.03261440688101317,0.07965432107448578,HARD: rol right
519980327825717,519980334375485,519980333161237,519980333161237,True,hardcoded,0.5115108194827386,0.07417533094062151,0.2073704803440239,0.9956230708023733,0.040042672740238296,-0.03267964520416404,0.07965432107448578,HARD: rol right
519981327830610,519981335419556,519981334208329,519981334208329,True,hardcoded,0.5111603771733966,0.07656084590505129,0.20737406554591822,0.9955298576123183,0.04237161539389636,-0.03274167079109396,0.07965432107448578,HARD: rol right
519982327840264,519982336378748,519982334691461,519982334691461,True,hardcoded,0.5107648667561185,0.079157927973759,0.20737288389244685,0.9954231729827522,0.044905829921364986,-0.03281406419154168,0.07965432107448578,HARD: rol right
519983327859256,519983335638752,519983333969385,519983333969385,True,hardcoded,0.510479861233928,0.08097876357094869,0.20737397307981156,0.9953441074769549,0.04668575343158755,-0.03286218770861564,0.07965432107448578,HARD: rol right
519984327835529,519984335368875,519984334098528,519984334098528,True,hardcoded,0.510349166504081,0.08180719353521257,0.20737645380687972,0.9953063443109431,0.04749596856359541,-0.0328826430933252,0.07965432107448578,HARD: rol right
519985327866542,519985335135419,519985333960261,519985333960261,True,hardcoded,0.5101265126732076,0.0831744683408024,0.20737400912314355,0.99524329019381,0.04883570225330499,-0.03292345665865106,0.07965432107448578,HARD: rol right
519986327871244,519986335108271,519986333887663,519986333887663,True,hardcoded,0.5100330140481861,0.0837463629284774,0.20737440911574553,0.9952151653321152,0.049404198904803,-0.03293803266144876,0.07965432107448578,HARD: rol right
519987327827367,519987334767844,519987333566876,519987333566876,True,hardcoded,0.5099585396672393,0.08420415470272882,0.2073776470744667,0.9951912018951726,0.04984969405835505,-0.032950118271929466,0.07965432107448578,HARD: rol right
