t_client_start,t_publish,t_vla_in,t_vla_out,success,error,x,y,z,qx,qy,qz,gw,prompt
523052811770712,523053196199383,523052835947121,523053194323993,True,,0.5347848705985119,0.02967551122745945,0.08730629526101188,0.9990199402501234,0.021263851967482917,-0.03430072545040966,0.08,put the duplo brick into the box
523053811692121,523053953871668,523053819146648,523053952520889,True,,0.5343635203635329,0.036735909595378,0.08734330118963679,0.9988622897033443,0.02799927975727938,-0.03437393536731873,0.08,put the duplo brick into the box
523054811691369,523054954254136,523054819107656,523054952929176,True,,0.5338751951314727,0.04342756036058508,0.08737213386011894,0.9986700250565165,0.034417777840172165,-0.034440513421839576,0.08,put the duplo brick into the box
523055811692276,523055954900362,523055818688313,523055953608973,True,,0.533385667707446,0.0490472864699665,0.08736636385759397,0.9984744732304561,0.03964313132273966,-0.03453792764202578,0.08,put the duplo brick into the box
523056811712141,523056953810018,523056818610918,523056952496519,True,,0.5328225781198028,0.05486312979938441,0.0873737092023881,0.9982435913955624,0.04512051185187612,-0.03461896883548603,0.08,put the duplo brick into the box
523057811694326,523057954545092,523057818719933,523057953240243,True,,0.5323963408015095,0.0588026448204522,0.0873618271489682,0.9980698493460991,0.04875812590841484,-0.03469752483200536,0.08,put the duplo brick into the box
523058811756380,523058955275286,523058819473626,523058953940926,True,,0.5319593879232637,0.06263626482304503,0.08736148453206038,0.9978878962273435,0.05234379832284854,-0.03475755904695364,0.08,put the duplo brick into the box
523059811691852,523059955375358,523059818885969,523059953912549,True,,0.5314349958733913,0.06691478657133648,0.08735446257614585,0.9976692506835043,0.05633570724028315,-0.0348330451953903,0.08,put the duplo brick into the box
523060811721754,523060953934600,523060819047930,523060952611091,True,,0.5310435683340274,0.06994078821793315,0.08735245640326011,0.9975047756890328,0.05916206166918104,-0.034885527899526966,0.08,put the duplo brick into the box
523061811720344,523061953811280,523061818626001,523061952238611,True,,0.5307030618032285,0.0724588038473142,0.08734429514629652,0.9973624868656206,0.061473238716005914,-0.034939352286959706,0.08,put the duplo brick into the box
523062811695363,523062955649269,523062818838800,523062954299199,True,,0.5303332404352582,0.07506780203237624,0.08733048349171055,0.9972085073506141,0.06388685017565182,-0.03499955677338975,0.08,put the duplo brick into the box
523063811693072,523063957581996,523063818597479,523063956183116,True,,0.5299978941359981,0.07740170753678152,0.0873318067877932,0.9970657067949407,0.06606981263579872,-0.035036200515476276,0.08,put the duplo brick into the box
523064811698369,523064952633805,523064818792826,523064951243126,True,,0.5296348385101659,0.07983651491973945,0.08732801420075362,0.9969112384629836,0.06835931583099635,-0.035077175866741896,0.08,put the duplo brick into the box
523065811714345,523065959986288,523065819121112,523065958464799,True,,0.5292653952963552,0.08225093330072583,0.08732995676657598,0.9967525590901021,0.07063993330947936,-0.03511164221070825,0.08,put the duplo brick into the box
523066811717731,523066959352213,523066818826287,523066957904264,True,,0.5289817154383045,0.08405817412456211,0.08733061460507135,0.9966308718661236,0.07233374235092997,-0.035139509857394814,0.08,put the duplo brick into the box
523067811728885,523067953474470,523067818811791,523067951988001,True,,0.5288583181904564,0.08484332732942719,0.08733286450055303,0.9965771984496686,0.07306531548573278,-0.035150474587534314,0.08,put the duplo brick into the box
523068811696018,523068959314910,523068818832774,523068957720281,True,,0.5286353547887471,0.08621665320842627,0.08732970184233904,0.9964814139472521,0.0743541969559816,-0.035175027500547,0.08,put the duplo brick into the box
523069811698690,523069959852682,523069818704307,523069958492792,True,,0.5285419969531603,0.08677872444795516,0.0873276160816516,0.9964417340865545,0.07488088122289051,-0.035186687186650155,0.08,put the duplo brick into the box
523070811689431,523070953702136,523070818891097,523070952299646,True,,0.5284789730552568,0.08714142498871491,0.08732045647783165,0.9964165513515159,0.07519832413102291,-0.035203100617742684,0.08,put the duplo brick into the box
523071811752581,523071959562203,523071819057087,523071958166193,True,,0.5284269520009487,0.08745342491101842,0.0873166212976697,0.9963951405626585,0.07546066448868657,-0.03521677116555025,0.08,put the duplo brick into the box
523072811698340,523072957946472,523072818867906,523072956505843,True,,0.5283533582303221,0.08785255567366303,0.08730410606428157,0.9963675914720954,0.07578680977035779,-0.035245691686556245,0.08,put the duplo brick into the box
523073811693528,523073953701852,523073818673624,523073952309603,True,,0.5282572613067276,0.08838967479906334,0.08728823185460402,0.996330500455897,0.07622234869751496,-0.03528238836272494,0.08,put the duplo brick into the box
523074811691034,523074958292877,523074818914971,523074956957567,True,,0.5280843095111543,0.08934511824510705,0.08726354089977423,0.9962645680591589,0.07698895716834148,-0.03534633360603325,0.08,put the duplo brick into the box
523075811690409,523075957360592,523075818622596,523075955991522,True,,0.5280005605302173,0.08979790241820584,0.08725088623043115,0.9962325871556422,0.07735962676418542,-0.03537822828450468,0.08,put the duplo brick into the box
523076811692054,523076953744996,523076818939741,523076952419186,True,,0.5279353121078132,0.09016532629256915,0.0872426846553136,0.9962070654470925,0.07765596889796059,-0.03539993542707571,0.08,put the duplo brick into the box
523077811724252,523077960777353,523077818727839,523077959358383,True,,0.5278826677459403,0.09046297890414602,0.08723606093932362,0.9961859621273742,0.07790235801495786,-0.03541685728441842,0.08,put the duplo brick into the box
523078811720435,523078959594646,523078819538661,523078958176156,True,,0.5278382176096642,0.09070037687559712,0.08723041120504396,0.9961690161422596,0.07810139067538735,-0.03543178424759388,0.08,put the duplo brick into the box
523079811693157,523079955653889,523079818849463,523079954291370,True,,0.5277996364845735,0.09091458152439026,0.08722709125148415,0.9961537638766934,0.07828316293746936,-0.035441879375593094,0.08,put the duplo brick into the box
523080811720937,523080959223178,523080818726744,523080957936809,True,,0.5277615446126298,0.09113397262910683,0.08722508653614539,0.9961377749705579,0.07847408664587766,-0.03545050035041413,0.08,put the duplo brick into the box
523081811714857,523081958844628,523081818757424,523081957350138,True,,0.5276834458322747,0.091570454107912,0.08721948572117677,0.9961056641040611,0.07886575412761367,-0.03546693474823183,0.08,put the duplo brick into the box
523082811755156,523082954936798,523082819747052,523082953638599,True,,0.5274546623412303,0.09287950098787726,0.08721924150346544,0.9960071509388001,0.08010260083891393,-0.03548793999892368,0.08,put the duplo brick into the box
