t_client_start,t_publish,t_vla_in,t_vla_out,success,error,x,y,z,qx,qy,qz,gw,prompt
359126974952159,359127128701163,359126992434924,359127127266243,True,,0.423797283280279,0.10397240988574943,0.22654898663823558,0.8889787142129852,0.06553126530153879,-0.30893780892343237,0.08,put the duplo brick into the box
359127474951078,359127618741694,359127482340365,359127617359114,True,,0.4192805434489963,0.11813749614660879,0.24077785126026474,0.9107747480354912,0.08051171053427682,-0.29097891306929513,0.08,put the duplo brick into the box
359127975018036,359128117050912,359127982636283,359128115792253,True,,0.4169894500496189,0.12989521968624343,0.2377437822008177,0.9132905262030728,0.08305611095397304,-0.29483195212901153,0.08,put the duplo brick into the box
359128474952343,359128616653680,359128481770811,359128615379301,True,,0.4138373213827972,0.13977620240054114,0.23576113460015227,0.9143899465398695,0.09247487281531327,-0.29840128452721104,0.08,put the duplo brick into the box
359128974951581,359129114968598,359128981717459,359129113705949,True,,0.4103477144404042,0.14961296154122075,0.2345479946392417,0.9142545639936963,0.10257669381121687,-0.30172871190854045,0.08,put the duplo brick into the box
359129474961998,359129617387574,359129482036236,359129616075575,True,,0.40718326339007505,0.15800277377002592,0.23412063882924605,0.9134908375702755,0.11171744133068877,-0.3043500775876383,0.08,put the duplo brick into the box
359129974951405,359130115703771,359129981742123,359130114047642,True,,0.4040867430042137,0.1657615202276104,0.23388517751499815,0.9125831125863572,0.1201775231114478,-0.3067505670895974,0.08,put the duplo brick into the box
359130474939021,359130618674647,359130481661039,359130617368547,True,,0.40133581960732906,0.17226094703363606,0.2337911445879334,0.9116206217931137,0.12750440421503936,-0.30875861094908646,0.08,put the duplo brick into the box
359130975024297,359131118293613,359130982147525,359131116964333,True,,0.398772599615472,0.17811588056241856,0.23377462807993107,0.9106642305692516,0.1341581062022801,-0.3105140659259725,0.08,put the duplo brick into the box
359131478116102,359131621814967,359131485258359,359131620489818,True,,0.39638194842136637,0.18334944017715782,0.233744059881288,0.90975371582407,0.1401367825890918,-0.3121030294212223,0.08,put the duplo brick into the box
359131974949108,359132118742843,359131981588356,359132117229144,True,,0.3943485601227271,0.18768701915558167,0.23373758719011495,0.9089593767498593,0.1451184923530123,-0.31340147725982953,0.08,put the duplo brick into the box
359132474948913,359132614614440,359132481449871,359132613262570,True,,0.3922169165750923,0.1920818337581048,0.23370800794717173,0.9081282659837504,0.15018824872576092,-0.3147322194761622,0.08,put the duplo brick into the box
359132974952578,359133118472703,359132982447565,359133117076373,True,,0.3906591240868894,0.19524071608060173,0.23371698791959683,0.9075038400323668,0.15384491784088403,-0.31566425706243817,0.08,put the duplo brick into the box
359133474946342,359133617661937,359133481832639,359133616303588,True,,0.389217458010273,0.19809027928496062,0.23370793607575252,0.9069288817915055,0.15715803085604294,-0.3165182634514897,0.08,put the duplo brick into the box
359133974970976,359134118057241,359133982251863,359134116601031,True,,0.3876263147771396,0.201187943109923,0.2337069790401191,0.9062964923805481,0.16077274633430125,-0.31742910542420205,0.08,put the duplo brick into the box
359897467156001,359897617260090,359897482518567,359897615430852,True,,0.3857785551501254,0.2045902852660108,0.23353785959570944,0.9055058629784032,0.1647009572324649,-0.3186479194871592,0.08,put the duplo brick into the box
359897967161485,359898108845002,359897973844230,359898107532043,True,,0.38492492055682637,0.20620821706143283,0.23356892355143358,0.9051343844660338,0.16660701024615704,-0.3191139447645845,0.08,put the duplo brick into the box
359898467157160,359898607819898,359898474063984,359898606405989,True,,0.38395492387186236,0.20800623184950284,0.233568822131887,0.9047422368417926,0.16872080046818974,-0.3196436807260795,0.08,put the duplo brick into the box
359898967160915,359899109812831,359898974513029,359899108050882,True,,0.3830512812311945,0.2096642404901064,0.2335630178920341,0.9043766251030737,0.17067539726275094,-0.32013201656300616,0.08,put the duplo brick into the box
359899467241679,359899611479654,359899474789793,359899610130635,True,,0.38193545206330604,0.2116894801547451,0.23356042194862342,0.9039239736754596,0.17306775699362803,-0.32072710464637383,0.08,put the duplo brick into the box
359899967212464,359900107986461,359899974380608,359900106554393,True,,0.3810476523712257,0.21328614597739418,0.23356443366342364,0.9035598009514366,0.1749611358547778,-0.3211910302026304,0.08,put the duplo brick into the box
359900467158759,359900610440024,359900473919143,359900609034165,True,,0.38064517124931824,0.21400484344301007,0.23356916314755483,0.9033899299149394,0.17581313272532095,-0.32140043220438425,0.08,put the duplo brick into the box
