t_client_start,t_publish,t_vla_in,t_vla_out,success,error,x,y,z,qx,qy,qz,gw,prompt
520166251673285,520166259631960,520166258096673,520166258096673,True,hardcoded,0.5584093170296669,0.03521212921693662,0.2737414047752304,0.9999886554224906,0.0010505620749129713,-8.034429055299875e-05,0.07965432107448578,HARD: rol left
520167251655818,520167258634034,520167257389217,520167257389217,True,hardcoded,0.5582838107047539,0.03653883555360886,0.27369849686555264,0.9999402733728453,0.0063695668222144034,-8.370875557127627e-05,0.07965432107448578,HARD: rol left
520168251759830,520168259563685,520168258124208,520168258124208,True,hardcoded,0.5581842004384583,0.03762441788053957,0.27366899150457047,0.9998674045821561,0.010687621673177322,-7.803666527857501e-05,0.07965432107448578,HARD: rol left
520169251757302,520169259683397,520169257919350,520169257919350,True,hardcoded,0.5581596431097484,0.03779958539570248,0.2736568403055886,0.9998083899337589,0.013088430825800577,-4.514832799185238e-05,0.07965432107448578,HARD: rol left
520170251702954,520170259114380,520170257891532,520170257891532,True,hardcoded,0.5581132704452788,0.038437164444065475,0.27365103877746794,0.9997902519734858,0.014025513590079438,-6.228821303950316e-05,0.07965432107448578,HARD: rol left
520171251663056,520171259716100,520171258025534,520171258025534,True,hardcoded,0.558024939029252,0.0396833537321971,0.27365011194794103,0.9997639032986998,0.015468433321792895,-9.441844379914267e-05,0.07965432107448578,HARD: rol left
520172251672857,520172258525564,520172257267967,520172257267967,True,hardcoded,0.5579806900495521,0.04028164275527948,0.27364803972283236,0.9997499340630488,0.016179832557127054,-0.00011015274926922042,0.07965432107448578,HARD: rol left
520173251751849,520173259454464,520173257852927,520173257852927,True,hardcoded,0.5578935046385378,0.0414652507235294,0.2736488387202493,0.9997264344160929,0.017413710100092683,-0.0001423870160640487,0.07965432107448578,HARD: rol left
520174251676990,520174258467008,520174257322880,520174257322880,True,hardcoded,0.5578559618929385,0.04195198616312716,0.2736472312558434,0.9997183531865156,0.017862733684309216,-0.00015835546778863237,0.07965432107448578,HARD: rol left
520175251664452,520175259316257,520175258106499,520175258106499,True,hardcoded,0.5578411493023869,0.042167074402841564,0.2736489663307333,0.9997147080030324,0.018061056383458965,-0.0001629184206421321,0.07965432107448578,HARD: rol left
520176251749433,520176259413168,520176258166040,520176258166040,True,hardcoded,0.5578336567524116,0.04227381565463131,0.27364771097812524,0.999712938117242,0.018156768709527902,-0.0001665081508625508,0.07965432107448578,HARD: rol left
520177251680944,520177259215970,520177257993152,520177257993152,True,hardcoded,0.5578293759705256,0.0423257432748413,0.2736485851799044,0.9997119159847119,0.018210110851443716,-0.00016765160625426792,0.07965432107448578,HARD: rol left
520178251681335,520178259244890,520178257937973,520178257937973,True,hardcoded,0.5578247947977333,0.04236130374829557,0.27364719899738127,0.9997112186772896,0.018245620039905933,-0.00017105023192797168,0.07965432107448578,HARD: rol left
520179251673315,520179258759552,520179257442535,520179257442535,True,hardcoded,0.5578233279516793,0.04239406119014961,0.2736482094334375,0.9997106653713443,0.01827504028431666,-0.00017028621961130257,0.07965432107448578,HARD: rol left
520180251744226,520180259597821,520180258275714,520180258275714,True,hardcoded,0.5578204935218763,0.042427164812322296,0.27364755704600585,0.999710066802433,0.018306775580253128,-0.0001713292173837633,0.07965432107448578,HARD: rol left
520181251672626,520181258486164,520181257349816,520181257349816,True,hardcoded,0.5578195062662267,0.042453581037954095,0.2736480212071066,0.9997095946671771,0.018332235884891725,-0.00017172216546734801,0.07965432107448578,HARD: rol left
520182251673447,520182258276104,520182257157207,520182257157207,True,hardcoded,0.5578175349795093,0.04247450927590872,0.27364788091513775,0.9997091728904002,0.018354600192176152,-0.0001732747771156261,0.07965432107448578,HARD: rol left
520183251746947,520183259446292,520183258091625,520183258091625,True,hardcoded,0.5578171162247503,0.04249256733433728,0.27364894682007507,0.9997088205492828,0.01837199810862145,-0.00017229616854988862,0.07965432107448578,HARD: rol left
520184251737287,520184259294073,520184257717256,520184257717256,True,hardcoded,0.5578137850248638,0.04251117928103418,0.2736460752007414,0.9997085129459643,0.018389134972981544,-0.0001765236506452629,0.07965432107448578,HARD: rol left
520185251741267,520185258832504,520185257718856,520185257718856,True,hardcoded,0.5578128780907328,0.04252751852326748,0.27364820299921566,0.9997082348088873,0.01840341440521159,-0.00017491687346900936,0.07965432107448578,HARD: rol left
520186251676987,520186258573384,520186257347986,520186257347986,True,hardcoded,0.557812038053866,0.04255199776018868,0.27364921532376046,0.9997077382152938,0.018429423443411724,-0.00017395494883522386,0.07965432107448578,HARD: rol left
520187251674846,520187258085095,520187256961147,520187256961147,True,hardcoded,0.5578088205395575,0.04257176304902274,0.2736454380629898,0.9997074606594056,0.018444434989289514,-0.00017843680099251773,0.07965432107448578,HARD: rol left
520188251680696,520188259119962,520188257747595,520188257747595,True,hardcoded,0.5578080343208929,0.04258907774712802,0.2736481018935168,0.9997071249712701,0.018461924298351928,-0.00017700111900869017,0.07965432107448578,HARD: rol left
520189251680375,520189259073722,520189257850714,520189257850714,True,hardcoded,0.5578078034429585,0.04260223214785431,0.27365159930360317,0.9997068810994154,0.01847546541769207,-0.00017392512629721781,0.07965432107448578,HARD: rol left
520190251678475,520190259189831,520190257948343,520190257948343,True,hardcoded,0.5578068656914165,0.0426141103054389,0.2736471789392905,0.9997066915206536,0.01848593832703007,-0.00017817123845051972,0.07965432107448578,HARD: rol left
