t_client_start,t_publish,t_vla_in,t_vla_out,success,error,x,y,z,qx,qy,qz,gw,prompt
521530054988479,521530062595151,521530061327632,521530061327632,True,hardcoded,0.5933827691076666,0.002730676623154165,0.26385812639155715,0.9987522259294342,-0.028049902036473985,-0.03590757260740282,0.07900356501340866,HARD: yaw right
521530254988004,521530261138418,521530260114659,521530260114659,True,hardcoded,0.5934063162559431,0.003215596531523597,0.26388053715805154,0.9984018641699892,-0.03774062303603855,-0.03601308254392693,0.07900356501340866,HARD: yaw right
521530455566318,521530461355632,521530460410483,521530460410483,True,hardcoded,0.5934089997377631,0.003699093329255429,0.2638854178761407,0.9979045097062985,-0.04911675591357628,-0.03626555075764237,0.07900356501340866,HARD: yaw right
521530655324094,521530661237237,521530660168368,521530660168368,True,hardcoded,0.5934082098877377,0.004498614870889893,0.26389051742340996,0.9973000379174934,-0.06012106624605524,-0.03651825881945736,0.07900356501340866,HARD: yaw right
521530855601278,521530861384712,521530860428213,521530860428213,True,hardcoded,0.5933994877158713,0.0059324181326946245,0.2638967074291535,0.9966171852776491,-0.07054871224568039,-0.03677921692555916,0.07900356501340866,HARD: yaw right
521531055321843,521531060975577,521531060081538,521531060081538,True,hardcoded,0.593386646981889,0.007127989713837487,0.2638979752962002,0.9958645638871166,-0.08047319741023351,-0.037023006118920725,0.07900356501340866,HARD: yaw right
521531255385698,521531261325702,521531260364113,521531260364113,True,hardcoded,0.5933686312874135,0.00869614631624819,0.2639014047096158,0.9949739714923375,-0.0908263871327315,-0.03727727160906621,0.07900356501340866,HARD: yaw right
521531456015102,521531461757446,521531460806847,521531460806847,True,hardcoded,0.5933462737566587,0.010182014353380741,0.26390317805784325,0.9939735174394737,-0.10119164413214318,-0.03752573755778992,0.07900356501340866,HARD: yaw right
521531655887337,521531662271990,521531661254351,521531661254351,True,hardcoded,0.5933242331606724,0.011318597287953884,0.26390104327643954,0.9929147038688552,-0.11109658163102307,-0.03775533308604869,0.07900356501340866,HARD: yaw right
521531855930942,521531861817415,521531860954766,521531860954766,True,hardcoded,0.593299011476034,0.012696581571469356,0.26390366482238015,0.9916934079685332,-0.12151842094418396,-0.03798932989718284,0.07900356501340866,HARD: yaw right
521532056458506,521532062514119,521532061556310,521532061556310,True,hardcoded,0.5932706939070899,0.013920808877685514,0.26390285663559476,0.9903015384865095,-0.1323818886973442,-0.03822564777125569,0.07900356501340866,HARD: yaw right
521532256978900,521532262587004,521532261662765,521532261662765,True,hardcoded,0.5932314761027587,0.015517136409749645,0.2639053582103509,0.988934838972952,-0.14223499541181558,-0.038444326641243316,0.07900356501340866,HARD: yaw right
521532456641445,521532462393819,521532461444820,521532461444820,True,hardcoded,0.5931943645576898,0.016933151385633345,0.2639067586846723,0.9873200825419423,-0.15304231646022026,-0.038669357738564857,0.07900356501340866,HARD: yaw right
521532656985689,521532662984363,521532662050064,521532662050064,True,hardcoded,0.5931427030192318,0.018699531292122477,0.2639071856904768,0.9856228927220341,-0.16361702579043,-0.03889362178644674,0.07900356501340866,HARD: yaw right
521532856994854,521532862727988,521532861798869,521532861798869,True,hardcoded,0.5930789723325304,0.020614429090756996,0.26390812388805696,0.9838059032366981,-0.17421170384982035,-0.039113753258595875,0.07900356501340866,HARD: yaw right
521533057157548,521533062756742,521533061763373,521533061763373,True,hardcoded,0.5930069630793097,0.022618760636224984,0.2639097092603358,0.9819095893588347,-0.18460453091315182,-0.03932168497751379,0.07900356501340866,HARD: yaw right
521533256913233,521533262567877,521533261587358,521533261587358,True,hardcoded,0.5929152580274045,0.024913046526228326,0.2639090667974702,0.9798506009921917,-0.19524109079873894,-0.03953514650948789,0.07900356501340866,HARD: yaw right
521533457526367,521533463045041,521533462176102,521533462176102,True,hardcoded,0.5928320078138202,0.026850708112486455,0.26391277999960605,0.9777078709078226,-0.205702590512066,-0.039731357063552145,0.07900356501340866,HARD: yaw right
521533656901022,521533662936845,521533661979796,521533661979796,True,hardcoded,0.5927427111685108,0.02876015115433435,0.26391260371426445,0.9754898968847946,-0.21597587699596127,-0.03991986251316437,0.07900356501340866,HARD: yaw right
521533857935935,521533863545389,521533862722600,521533862722600,True,hardcoded,0.5926525926037838,0.030605178274657377,0.2639139362273084,0.9731594688045748,-0.2262452468196507,-0.04009670613026202,0.07900356501340866,HARD: yaw right
521534057627230,521534063323234,521534062355265,521534062355265,True,hardcoded,0.5925401517570688,0.032731249359409395,0.2639170481869887,0.9706575637044018,-0.23674970338704737,-0.0402747879788387,0.07900356501340866,HARD: yaw right
521534258506423,521534264297487,521534263221258,521534263221258,True,hardcoded,0.5924321303040425,0.03462001117719806,0.26391396969949943,0.9681048247028271,-0.2469800819459233,-0.04044377922023937,0.07900356501340866,HARD: yaw right
521534457899088,521534463662192,521534462690653,521534462690653,True,hardcoded,0.5922797757789042,0.03715762929885496,0.263915321607032,0.9654469819213694,-0.2571753838894276,-0.040606140949270605,0.07900356501340866,HARD: yaw right
521534655071736,521534662207328,521534660865049,521534660865049,True,hardcoded,0.5921189939458096,0.03967600078779762,0.2639226870360071,0.9625259859221368,-0.2679035752281047,-0.04075882607496342,0.07900356501340866,HARD: yaw right
521534858244607,521534864076180,521534863081752,521534863081752,True,hardcoded,0.5919705205666255,0.041856348385526064,0.2639195237214088,0.9599499865328098,-0.2769918224136696,-0.040893731466277845,0.07900356501340866,HARD: yaw right
521535058124311,521535063704995,521535062796346,521535062796346,True,hardcoded,0.5918135091428858,0.04401128262791246,0.26391872621549334,0.9570807454915603,-0.2867486028788983,-0.041028965983557035,0.07900356501340866,HARD: yaw right
521535258718255,521535264347839,521535263421850,521535263421850,True,hardcoded,0.5916703662773597,0.04593519035359535,0.2639229824209038,0.9540123311116027,-0.29679873230279513,-0.041146531259459745,0.07900356501340866,HARD: yaw right
521535458779009,521535464467283,521535463608394,521535463608394,True,hardcoded,0.5915019020081458,0.04806268039295737,0.2639229477495551,0.9511943282082987,-0.3057096361232254,-0.04125651576358442,0.07900356501340866,HARD: yaw right
521535658637813,521535664733587,521535663677138,521535663677138,True,hardcoded,0.5913281256296019,0.05017260451245466,0.2639210215189126,0.9480904195503539,-0.3152042545258273,-0.04136336879769425,0.07900356501340866,HARD: yaw right
521535859299737,521535864919961,521535864024312,521535864024312,True,hardcoded,0.5911163400405293,0.05266379261332918,0.2639265816443096,0.9450337199169324,-0.32425587392137595,-0.0414502856372733,0.07900356501340866,HARD: yaw right
521536059391061,521536065239175,521536064223945,521536064223945,True,hardcoded,0.5908863965449713,0.055316798263799816,0.26393526023180885,0.941915087748077,-0.3332121746620902,-0.041504487711133,0.07900356501340866,HARD: yaw right
521536259076175,521536264817049,521536263833340,521536263833340,True,hardcoded,0.5907930138963476,0.057410686712689146,0.263971047282003,0.938754536471131,-0.34204105056681383,-0.04135893306535394,0.07900356501340866,HARD: yaw right
521536459041729,521536464864353,521536463800974,521536463800974,True,hardcoded,0.5905742706998433,0.0597630386242417,0.26397235442261435,0.9352482949263462,-0.3515175633691028,-0.041415826778326614,0.07900356501340866,HARD: yaw right
521536655018348,521536660820852,521536659865163,521536659865163,True,hardcoded,0.5903663813903929,0.061928082414365725,0.26397717736030496,0.931597780784135,-0.36108451333023894,-0.041457602488034914,0.07900356501340866,HARD: yaw right
521536859737627,521536865544440,521536864539692,521536864539692,True,hardcoded,0.5901427440416841,0.06413148714780917,0.2639825719046155,0.9281624317608191,-0.3698281168803857,-0.04149563680635629,0.07900356501340866,HARD: yaw right
